"subjectId","rep","par1","par2","value","counts.function","counts.gradient","convergence"
"P4",18,0.896250047400401,1.16547847097993,57.8168325783067,30,9,0
"P4",19,0.834992852127249,1.07692829380706,58.7845145881961,24,9,0
"P4",20,3.00411183863633,0.819719044003735,69.4420419163864,29,15,0
"P5",1,0.379227664586917,0.608813240995704,92.8578908261606,26,9,0
"P5",2,-0.62053186083101,0.0900442495449345,120.642753059095,23,9,0
"P5",3,3.95007813371752,0.189031283509726,107.233414789404,16,11,0
"P5",4,1.55233863710451,0.250724468410966,105.725037230368,19,11,0
"P5",5,1.08386826388804,0.379273365619223,101.744746050162,18,10,0
"P5",6,8.42729461604,0.159446987623517,108.947484277076,24,16,0
"P5",7,0.761106167553909,0.244052398372612,108.868425618485,18,8,0
"P5",8,-0.0804707122768289,0.437591527717449,105.102879777574,27,9,0
"P5",9,7.46582855547618,0.0862356490077375,113.083096226141,56,38,0
"P5",10,9.77926747322356,0.278980342728667,102.56196326307,23,16,0
"P5",11,0.489869594705042,0.352121682679803,104.941974569336,12,6,0
"P5",12,5.34786446479482,0.138740305244609,109.685730509661,21,13,0
"P5",13,1.507063781097,0.384247581614664,100.611361908212,20,10,0
"P5",14,7.07981775043865,0.206145683227727,107.925131470897,43,28,0
"P5",15,6.58324616725921,0.299665953411907,102.650375639857,18,11,0
"P5",16,9.82074014488454,0.25259327830946,103.866375915462,39,26,0
"P5",17,7.50178329706755,0.185747814082411,107.238061567351,57,38,0
"P5",18,8.84295403455319,-0.0969729925686924,118.164720542885,24,16,0
"P5",19,0.170571507037166,0.241700786987228,111.291615225562,11,6,0
"P5",20,0.685510864308263,0.319317306317596,105.194553163535,11,6,0
"P6",1,-0.439190905840515,0.39611013597231,109.88600802747,27,8,0
"P6",2,-0.593100409079137,0.402759584669752,111.156263835766,29,7,0
"P6",3,-0.0689025307499908,0.191349448717448,114.112182314268,11,6,0
"P6",4,-0.210480628153961,0.543417955141651,100.302617950954,28,9,0
"P6",5,-0.597698568333228,0.375235980864747,112.565342769266,23,8,0
"P6",6,-0.690605990555634,0.271879638935608,117.266055161655,27,8,0
"P6",7,-0.78998134514821,0.480764515309769,109.157358721683,12,6,0
"P6",8,-0.661388554053467,0.177413245800237,120.437250178445,21,9,0
"P6",9,-0.341156590086405,0.374108739463986,109.350213348123,25,9,0
"P6",10,-0.780413356110787,0.507624609510185,109.362371440217,13,6,0
"P6",11,-0.896541622269255,0.411322163065079,113.115251460434,26,10,0
"P6",12,-0.219531916234523,0.259861485068889,113.136910816256,11,6,0
"P6",13,-0.492972194890459,0.294923136453127,114.251706727893,11,6,0
"P6",14,-0.805133039660563,0.441094725592,113.735391100509,31,8,0
"P6",15,-1.36253440405595,0.755399124163826,107.066052435519,25,12,0
"P6",16,-0.688844490234677,0.419891417175817,113.201069421146,22,9,0
"P6",17,-1.4776618588987,0.716596844794059,111.500551581047,30,10,0
"P6",18,-0.634802476635714,0.629105835757944,102.747145185128,12,6,0
