tasksRows,trialsRows,eachBlock,task,phase,Exemplars,r_correct,task.thisRepN,task.thisTrialN,task.thisN,task.thisIndex,phase.thisRepN,phase.thisTrialN,phase.thisN,phase.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,infCons.started,informed_consent.started,resp_consent.started,infCons.stopped,resp_consent.keys,resp_consent.rt,resp_consent.duration,instructions.started,text_instructions.started,resp_instructions.started,instructions.stopped,resp_instructions.keys,resp_instructions.rt,resp_instructions.duration,nextTask.started,next_task_ready.started,ready_task.started,nextTask.stopped,ready_task.keys,ready_task.rt,ready_task.duration,fixation.started,ITI,text_fixation.started,text_fixation.stopped,fixation.stopped,stim.started,stimulus.started,response_northern_text.started,response_southern_text.started,response.started,stim.stopped,response.keys,response.corr,response.rt,response.duration,feedback.started,feedback_text.started,correct_tone.started,incorrect_tone.started,correct_tone.stopped,incorrect_tone.stopped,feedback.stopped,feedback_text.stopped,end.started,text_end.started,resp_end.started,end.stopped,resp_end.keys,resp_end.rt,resp_end.duration,participant,session,Age?,Gender?,Nationality?,date,expName,psychopyVersion,frameRate,expStart,
 0:2, 0:16,6,total,1,images/Ex7.jpg,right,0,1,1,0,0,0,0,0,1,12,28,6,758.7587055000477,,,,,,,,,,,,,,,,,,,,,,,758.7436114000157,0.8,758.7587055000477,759.5922467000782,759.5429178001359,759.5429585999809,759.5922467000782,759.5922467000782,759.5922467000782,0.035850899992510676,761.3296236000024,left,0,1.747951400000602,None,761.3304256000556,761.3420726000331,761.3440848500934,761.3440848500934,761.5694269000087,761.5694269000087,762.326517400099,762.3420403001364,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex3.jpg,left,0,1,1,0,0,0,0,0,1,13,29,10,762.3420403001364,,,,,,,,,,,,,,,,,,,,,,,762.3273257999681,1.1,762.3420403001364,763.4717029000167,763.4268052999396,763.4268577999901,763.4717029000167,763.4717029000167,763.4717029000167,0.028721099952235818,764.7459946000017,left,1,1.2783167001325637,None,764.74680120009,764.7645340000745,764.7605489499867,764.7605489499867,764.9854180000257,764.9854180000257,765.7590375000145,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex2.jpg,left,0,1,1,0,0,0,0,0,1,14,30,9,765.775114200078,,,,,,,,,,,,,,,,,,,,,,,765.759904100094,1.1,765.775114200078,766.9093961000908,766.8597125001252,766.8597665000707,766.9093961000908,766.9093961000908,766.9093961000908,0.03434720006771386,768.2791828999761,left,1,1.3767872999887913,None,768.2801002000924,768.2995631000958,768.2936800499913,768.2936800499913,,,769.2921619999688,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex4.jpg,left,0,1,1,0,0,0,0,0,1,15,31,3,769.3088448001072,,,,,,,,,,,,,,,,,,,,,,,769.2929595999885,0.9,769.3088448001072,770.2589462001342,770.1939926999621,770.1940615000203,770.2589462001342,770.2589462001342,770.2589462001342,0.047228300012648106,771.196381200105,right,0,0.9433034998364747,None,771.1973775001243,771.2139441000763,771.2102465499659,771.2102465499659,771.489899000153,771.489899000153,772.2089426999446,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex3.jpg,left,0,1,1,0,0,0,0,0,2,0,32,10,772.225496500032,,,,,,,,,,,,,,,,,,,,,,,772.2101408999879,0.8,772.225496500032,773.0696926999371,773.0101918999571,773.0102657000534,773.0696926999371,773.0696926999371,773.0696926999371,0.04174580005928874,773.9283904000185,right,0,0.8681511001195759,None,773.9291902999394,773.9411530001089,773.9428976499942,773.9428976499942,,,774.9264096999541,774.9414437001105,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex1.jpg,left,0,1,1,0,0,0,0,0,2,1,33,8,774.9414437001105,,,,,,,,,,,,,,,,,,,,,,,774.9273984001484,0.6,774.9414437001105,775.5823749999981,775.5267670000903,775.526832500007,775.5823749999981,775.5823749999981,775.5823749999981,0.0389722001273185,777.0782779001165,right,0,1.507147799944505,None,777.0790754000191,777.0910092999693,777.0928635499906,777.0928635499906,777.3270133000333,777.3270133000333,778.0759980999865,778.0911922000814,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex4.jpg,left,0,1,1,0,0,0,0,0,2,2,34,11,778.0911922000814,,,,,,,,,,,,,,,,,,,,,,,778.0767483999953,0.7,778.0911922000814,778.8233996999916,778.7756856000051,778.7757401000708,778.8233996999916,778.8233996999916,778.8233996999916,0.032502599991858006,780.3624919999857,right,0,1.5435236000921577,None,780.3635734999552,780.3771917000413,780.3765730499756,780.3765730499756,,,781.3745550999884,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex5.jpg,right,0,1,1,0,0,0,0,0,2,3,35,4,781.3909400999546,,,,,,,,,,,,,,,,,,,,,,,781.3754281001166,0.5,781.3909400999546,781.9255305000115,781.8754606000148,781.8755353000015,781.9255305000115,781.9255305000115,781.9255305000115,0.03503370005637407,782.9794515001122,right,1,1.0641016999725252,None,782.980517399963,783.0028840999585,783.0094263000415,783.0094263000415,,,783.9914687001146,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex1.jpg,left,0,1,1,0,0,0,0,0,2,4,36,0,784.0078986000735,,,,,,,,,,,,,,,,,,,,,,,783.9923430001363,1.2,784.0078986000735,785.2378287999891,785.1919307999779,785.1920915001538,785.2378287999891,785.2378287999891,785.2378287999891,0.029448100132867694,786.1792850999627,left,1,0.9539457999635488,None,786.1803816999309,786.2050822000019,786.2087689001114,786.2087689001114,786.486978400033,786.486978400033,787.1912507000379,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex2.jpg,left,0,1,1,0,0,0,0,0,2,5,37,1,787.2075386000797,,,,,,,,,,,,,,,,,,,,,,,787.1924420001451,1.3,787.2075386000797,788.5545362001285,788.4929728000425,788.4930454001296,788.5545362001285,788.5545362001285,788.5545362001285,0.04671019990928471,790.9102110001259,right,0,2.3533654001075774,None,790.9107413000893,790.9234947001096,790.9255002500024,790.9255002500024,791.1402499999385,791.1402499999385,791.9089492999483,791.9241126999259,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex6.jpg,right,0,1,1,0,0,0,0,0,2,6,38,5,791.9241126999259,,,,,,,,,,,,,,,,,,,,,,,791.9099493999965,1.0,791.9241126999259,792.959384100046,792.9083082999568,792.9083759000059,792.959384100046,792.959384100046,792.959384100046,0.03328730002976954,793.7636522999965,right,1,0.8143210001289845,None,793.7651978000067,793.7937779999338,793.7934810999782,793.7934810999782,,,794.7741736001335,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex8.jpg,right,0,1,1,0,0,0,0,0,2,7,39,7,794.7901155001018,,,,,,,,,,,,,,,,,,,,,,,794.7750639000442,1.3,794.7901155001018,796.1166294999421,796.0751443000045,796.0751970000565,796.1166294999421,796.1166294999421,796.1166294999421,0.02435309998691082,797.4117887001485,left,0,1.306780899874866,None,797.4128068999853,797.4306900999509,797.4256900500507,797.4256900500507,797.6499181999825,797.6499181999825,798.4237440000288,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex6.jpg,right,0,1,1,0,0,0,0,0,2,8,40,13,798.4402332999744,,,,,,,,,,,,,,,,,,,,,,,798.4246221000794,1.1,798.4402332999744,799.5659891001415,799.5250349000562,799.5250908001326,799.5659891001415,799.5659891001415,799.5659891001415,0.025703900028020144,801.1111636999995,left,0,1.5523378998041153,None,801.1121853999794,801.1277344999835,801.1251290499233,801.1251290499233,,,802.1235547000542,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex2.jpg,left,0,1,1,0,0,0,0,0,2,9,41,9,802.1398032000288,,,,,,,,,,,,,,,,,,,,,,,802.1246110999491,1.3,802.1398032000288,803.4866404000204,803.4250912999269,803.4251590000931,803.4866404000204,803.4866404000204,803.4866404000204,0.04723219992592931,804.6119186999276,left,1,1.120854599867016,None,804.6127389001194,804.629966000095,804.6255840501283,804.6255840501283,804.9044464000035,804.9044464000035,805.6235824001487,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex3.jpg,left,0,1,1,0,0,0,0,0,2,10,42,2,805.6399654999841,,,,,,,,,,,,,,,,,,,,,,,805.6247823999729,1.2,805.6399654999841,806.8736259001307,806.8246609000489,806.8247954000253,806.8736259001307,806.8736259001307,806.8736259001307,0.036143499892205,808.8267864000518,left,1,1.9573969000484794,None,808.8276023000944,808.8458396999631,808.841109550139,808.841109550139,809.0659199000802,809.0659199000802,809.840075999964,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex7.jpg,right,0,1,1,0,0,0,0,0,2,11,43,14,809.8559679000173,,,,,,,,,,,,,,,,,,,,,,,809.8408840000629,0.9,809.8559679000173,810.7922954000533,810.7408813000657,810.7409328001086,810.7922954000533,810.7922954000533,810.7922954000533,0.03619199991226196,812.6450430001132,right,1,1.8650990999303758,None,812.6461193000432,812.6672382999677,812.6581515500322,812.6581515500322,812.9040332001168,812.9040332001168,813.6563367999624,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex7.jpg,right,0,1,1,0,0,0,0,0,2,12,44,6,813.6726351999678,,,,,,,,,,,,,,,,,,,,,,,813.6574381000828,0.6,813.6726351999678,814.3205212999601,814.2578159000259,814.2578827999532,814.3205212999601,814.3205212999601,814.3205212999601,0.046305099967867136,815.3443585999776,right,1,1.0377259999513626,None,815.3453697001096,815.365495499922,815.3579777500593,815.3579777500593,815.5729157000314,815.5729157000314,816.3562688999809,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex4.jpg,left,0,1,1,0,0,0,0,0,2,13,45,3,816.3727093001362,,,,,,,,,,,,,,,,,,,,,,,816.356925399974,1.2,816.3727093001362,817.6043217000552,817.557137100026,817.5571882999502,817.6043217000552,817.6043217000552,817.6043217000552,0.032214999897405505,818.9027879999485,left,1,1.3095649001188576,None,818.904195799958,818.9313318999484,818.9309220000637,818.9309220000637,,,819.9061354000587,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex8.jpg,right,0,1,1,0,0,0,0,0,2,14,46,15,819.9223005999811,,,,,,,,,,,,,,,,,,,,,,,819.9070049999282,0.8,819.9223005999811,820.7484536999837,820.7065713000484,820.7066250999924,820.7484536999837,820.7484536999837,820.7484536999837,0.026782900094985962,821.9771114001051,right,1,1.2371904999017715,None,821.978171300143,821.99961910001,821.9908527499531,821.9908527499531,822.2210772000253,822.2210772000253,822.9889907999896,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex5.jpg,right,0,1,1,0,0,0,0,0,2,15,47,12,823.0057655000128,,,,,,,,,,,,,,,,,,,,,,,822.9897678000852,1.0,823.0057655000128,824.0438212000299,823.9900064999238,823.9900579000823,824.0438212000299,824.0438212000299,824.0438212000299,0.03528099996037781,824.8261164000724,right,1,0.7975869998335838,None,824.826932300115,824.845195800066,824.8405437500217,824.8405437500217,825.0598249000032,825.0598249000032,825.8391414999496,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex2.jpg,left,0,1,1,0,0,0,0,0,3,0,48,9,825.8551890000235,,,,,,,,,,,,,,,,,,,,,,,825.8400185999926,1.5,825.8551890000235,827.3875470999628,827.3398031999823,827.3398551000282,827.3875470999628,827.3875470999628,827.3875470999628,0.03217929997481406,829.3430350001436,left,1,1.9662099999841303,None,829.344042000128,829.3656502000522,829.3569675500505,829.3569675500505,,,830.3556226000655,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex3.jpg,left,0,1,1,0,0,0,0,0,3,1,49,2,830.3716802999843,,,,,,,,,,,,,,,,,,,,,,,830.3564323999453,1.2,830.3716802999843,831.5994494000915,831.5566895001102,831.5567417999264,831.5994494000915,831.5994494000915,831.5994494000915,0.027408699970692396,833.0423203001264,right,0,1.4521913002245128,None,833.0432122999337,833.0586600999814,833.056819449924,833.056819449924,,,834.0556109999306,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex6.jpg,right,0,1,1,0,0,0,0,0,3,2,50,13,834.0715290000662,,,,,,,,,,,,,,,,,,,,,,,834.0564437001012,0.8,834.0715290000662,834.9006956999656,834.8562851999886,834.8563733000774,834.9006956999656,834.9006956999656,834.9006956999656,0.029379399958997965,836.426085599931,left,0,1.530375000089407,None,836.4270717001054,836.4380811001174,836.4400147500448,836.4400147500448,,,837.4224590000231,837.438184000086,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex7.jpg,right,0,1,1,0,0,0,0,0,3,3,51,14,837.438184000086,,,,,,,,,,,,,,,,,,,,,,,837.4232328000944,0.8,837.438184000086,838.2766919001006,838.2227223999798,838.2227747000288,838.2766919001006,838.2766919001006,838.2766919001006,0.03786299983039498,839.3588765000459,right,1,1.0810859000775963,None,839.3599123000167,839.3804309000261,839.37295415001,839.37295415001,,,840.3721016000491,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex3.jpg,left,0,1,1,0,0,0,0,0,3,4,52,10,840.3881638001185,,,,,,,,,,,,,,,,,,,,,,,840.3729564000387,0.8,840.3881638001185,841.2169842000585,841.17217730009,841.1722301000264,841.2169842000585,841.2169842000585,841.2169842000585,0.029287500074133277,842.6419168999419,left,1,1.4298483999446034,None,842.6429359000176,842.6654658000916,842.6560659499839,842.6560659499839,842.9093498999719,842.9093498999719,843.6555983999278,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex7.jpg,right,0,1,1,0,0,0,0,0,3,5,53,6,843.6712537000421,,,,,,,,,,,,,,,,,,,,,,,843.6567053999752,1.1,843.6712537000421,844.8174783999566,844.756788500119,844.7568566999398,844.8174783999566,844.8174783999566,844.8174783999566,0.047474300023168325,845.8081495000515,right,1,0.9927004999481142,None,845.8089422001503,845.8264055000618,845.8226565500256,845.8226565500256,846.0585909001529,846.0585909001529,846.8214023001492,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex1.jpg,left,0,1,1,0,0,0,0,0,3,6,54,8,846.8377601001412,,,,,,,,,,,,,,,,,,,,,,,846.8226336999796,1.2,846.8377601001412,848.0786387000699,848.0227844000328,848.0228605000302,848.0786387000699,848.0786387000699,848.0786387000699,0.042011700104922056,849.3576110000722,left,1,1.275611100019887,None,849.3584299001377,849.377524800133,849.372288550064,849.372288550064,,,850.3712353999726,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex1.jpg,left,0,1,1,0,0,0,0,0,3,7,55,0,850.3872662000358,,,,,,,,,,,,,,,,,,,,,,,850.3720933999866,0.9,850.3872662000358,851.3079234000761,851.2712785999756,851.2713206000626,851.3079234000761,851.3079234000761,851.3079234000761,0.021498600021004677,852.3916954000015,left,1,1.0902046000119299,None,852.3925367000047,852.4092205001507,852.4058463499416,852.4058463499416,852.6344596000854,852.6344596000854,853.4041705001146,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex2.jpg,left,0,1,1,0,0,0,0,0,3,8,56,1,853.4207441001199,,,,,,,,,,,,,,,,,,,,,,,853.4049633999821,0.7,853.4207441001199,854.1559758000076,854.1048123999499,854.1048642999958,854.1559758000076,854.1559758000076,854.1559758000076,0.03562469989992678,856.0248269999865,left,1,1.8670345998834819,None,856.0258158000652,856.0474608000368,856.0391863501166,856.0391863501166,856.3270320000593,856.3270320000593,857.037543799961,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex6.jpg,right,0,1,1,0,0,0,0,0,3,9,57,5,857.0538340001367,,,,,,,,,,,,,,,,,,,,,,,857.0386870000511,1.0,857.0538340001367,858.095544599928,858.0387963000685,858.0388696000446,858.095544599928,858.095544599928,858.095544599928,0.039888600120320916,858.9740464000497,right,1,0.885208300082013,None,858.9749064999633,858.9930476001464,858.9885602500756,858.9885602500756,859.2225212000776,859.2225212000776,859.9873269000091,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex5.jpg,right,0,1,1,0,0,0,0,0,3,10,58,12,860.0037301999982,,,,,,,,,,,,,,,,,,,,,,,859.9883880999405,0.7,860.0037301999982,860.7558891000226,860.6911337999627,860.6912442999892,860.7558891000226,860.7558891000226,860.7558891000226,0.04774980014190078,861.6572666999418,right,1,0.906011899933219,None,861.6580511000939,861.6771503000055,861.6717199499719,861.6717199499719,861.9100705999881,861.9100705999881,862.6707192000467,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex8.jpg,right,0,1,1,0,0,0,0,0,3,11,59,15,862.6870311999228,,,,,,,,,,,,,,,,,,,,,,,862.6718622001354,1.2,862.6870311999228,863.9290742999874,863.87199470005,863.8720683001447,863.9290742999874,863.9290742999874,863.9290742999874,0.039004100020974874,864.7574736999813,right,1,0.8402200001291931,None,864.7583348001353,864.7766915999819,864.7720208501444,864.7720208501444,,,865.7703271000646,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex4.jpg,left,0,1,1,0,0,0,0,0,3,12,60,3,865.7864598999731,,,,,,,,,,,,,,,,,,,,,,,865.771155500086,1.1,865.7864598999731,866.9203987999354,866.8711952001322,866.8712478000671,866.9203987999354,866.9203987999354,866.9203987999354,0.034463799791410565,868.2745568000246,right,0,1.3598701998125762,None,868.2755889000837,868.2939468999393,868.2885181501508,868.2885181501508,,,869.2864687000401,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex8.jpg,right,0,1,1,0,0,0,0,0,3,13,61,7,869.3028684000019,,,,,,,,,,,,,,,,,,,,,,,869.2873390000314,1.0,869.3028684000019,870.3295472001191,870.287664799951,870.2877168001141,870.3295472001191,870.3295472001191,870.3295472001191,0.026629699859768152,871.5581505999435,right,1,1.2368795000948012,None,871.5592290000059,871.5829726001248,871.5720436501317,871.5720436501317,,,872.5700254000258,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex5.jpg,right,0,1,1,0,0,0,0,0,3,14,62,4,872.5866725000087,,,,,,,,,,,,,,,,,,,,,,,872.5708935000002,1.1,872.5866725000087,873.7208163000178,873.6706592999399,873.6707115999889,873.7208163000178,873.7208163000178,873.7208163000178,0.03467109985649586,874.5072985999286,right,1,0.7963553001172841,None,874.5083695999347,874.5302757001482,874.5212015500758,874.5212015500758,,,875.5200312000234,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex4.jpg,left,0,1,1,0,0,0,0,0,3,15,63,11,875.5362635001075,,,,,,,,,,,,,,,,,,,,,,,875.5211193000432,0.9,875.5362635001075,876.4828272000886,876.4215832999907,876.4216587999836,876.4828272000886,876.4828272000886,876.4828272000886,0.04797770013101399,878.173639500048,right,0,1.6989543000236154,None,878.1746656999458,878.1938521000557,878.1876638499555,878.1876638499555,878.413396500051,878.413396500051,879.186413000105,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 0:16,6,total,1,images/Ex4.jpg,left,0,1,1,0,0,0,0,0,4,0,64,3,879.2025117001031,,,,,,,,,,,,,,,,,,,,,,,879.1872843999881,1.0,879.2025117001031,880.2360070999712,880.188227500068,880.1885061999783,880.2360070999712,880.2360070999712,880.2360070999712,0.031531899934634566,881.5735470999498,left,1,1.3435547999106348,None,881.5745592999738,881.5973988999613,881.5874508501031,881.5874508501031,881.8280530001502,881.8280530001502,882.5865649001207,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
