infCons.started,infCons.stopped,resp_consent.keys,resp_consent.rt,resp_consent.duration,participant,session,Age?,Gender?,Nationality?,date,expName,psychopyVersion,OS,frameRate,instructions.started,instructions.stopped,resp_instructions.keys,resp_instructions.rt,resp_instructions.duration,nextTask.started,nextTask.stopped,ready_task.keys,ready_task.rt,ready_task.duration,fixation.started,ITI,fixation.stopped,stim.started,stim.stopped,response.keys,response.corr,response.rt,response.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,task,phase,Exemplars,r_correct,end.started,end.stopped,resp_end.keys,resp_end.rt,resp_end.duration
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,427.3468,1.4,428.748,428.7481,429.3648,right,1,0.6054,,429.3648,430.3667,5,10,90,13,1,partial,1,images/Ex14.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,430.367,1.1,431.4667,431.4667,432.7011,left,1,1.2315,,432.7012,433.7029,5,11,91,0,1,partial,1,images/Ex9.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,433.7113,0.9,434.6029,434.603,435.7212,right,1,1.1116,,435.7213,436.7221,5,12,92,4,1,partial,1,images/Ex13.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,436.7225,1.3,438.0224,438.0224,439.2735,right,1,1.2462,,439.2735,440.2753,5,13,93,6,1,partial,1,images/Ex15.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,440.2755,1.2,441.4754,441.4754,442.1762,left,1,0.6889,,442.1762,443.1775,5,14,94,1,1,partial,1,images/Ex10.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,443.1777,1.4,444.5792,444.5792,445.8297,right,0,1.2452,,445.8297,446.831,5,15,95,11,1,partial,1,images/Ex12.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,446.8349,1.2,448.0318,448.0318,449.0992,right,1,1.0625,,449.0992,450.0999,0,0,0,12,1,partial,2,images/Ex13.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,450.1002,1.1,451.2005,451.2006,452.0182,left,0,0.806,,452.0182,453.0196,0,1,1,0,1,partial,2,images/Ex9.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,453.0199,1.4,454.4201,454.4202,455.2384,right,0,0.8097,,455.2384,456.2383,0,2,2,2,1,partial,2,images/Ex11.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,456.2386,1,457.2402,457.2402,458.6407,left,0,1.3952,,458.6407,459.6424,0,3,3,1,1,partial,2,images/Ex10.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,459.6505,1.4,461.0427,461.0427,461.6108,right,1,0.5625,,461.6109,462.6106,0,4,4,13,1,partial,2,images/Ex14.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,462.6109,1.1,463.7123,463.7123,464.2788,right,1,0.5631,,464.2788,465.2806,0,5,5,5,1,partial,2,images/Ex14.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,465.2808,0.9,466.1809,466.1809,466.815,right,0,0.6298,,466.8152,467.816,0,6,6,15,1,partial,2,images/Ex16.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,467.8164,0.6,468.4164,468.4165,470.1683,left,1,1.7396,,470.1683,471.1689,0,7,7,10,1,partial,2,images/Ex11.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,471.1693,1.3,472.4693,472.4693,473.0707,right,0,0.5964,,473.0707,474.0714,0,8,8,14,1,partial,2,images/Ex15.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,474.0716,0.9,474.9714,474.9714,476.0057,right,0,1.0226,,476.0057,477.0074,0,9,9,7,1,partial,2,images/Ex16.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,477.0077,0.8,477.8076,477.8076,479.71,left,0,1.8903,,479.7101,480.7097,0,10,10,4,1,partial,2,images/Ex13.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,480.7101,0.8,481.5113,481.5113,483.3621,right,0,1.8455,,483.3621,484.3636,0,11,11,11,1,partial,2,images/Ex12.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,484.3718,1.2,485.5641,485.5641,486.8323,right,1,1.258,,486.8323,487.8335,0,12,12,8,1,partial,2,images/Ex9.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,487.8415,0.8,488.6341,488.6341,490.5524,left,1,1.9085,,490.5525,491.5525,0,13,13,6,1,partial,2,images/Ex15.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,491.5527,1.1,492.6537,492.6538,494.1887,right,1,1.5226,,494.1887,495.1901,0,14,14,9,1,partial,2,images/Ex10.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,495.1904,1.5,496.6907,496.6908,497.7749,left,1,1.0817,,497.7749,498.7763,0,15,15,3,1,partial,2,images/Ex12.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,498.7766,0.9,499.6769,499.6769,500.8444,left,0,1.1564,,500.8446,501.8453,1,0,16,13,1,partial,2,images/Ex14.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,501.8456,0.7,502.5464,502.5464,503.7799,left,0,1.2276,,503.7799,504.7812,1,1,17,9,1,partial,2,images/Ex10.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,504.7816,1.3,506.0817,506.0817,507.4836,left,1,1.3964,,507.4837,508.484,1,2,18,7,1,partial,2,images/Ex16.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,508.4843,0.9,509.3852,509.3852,510.6198,right,1,1.2289,,510.6198,511.6202,1,3,19,5,1,partial,2,images/Ex14.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,511.6205,1.1,512.7217,512.7217,514.0731,left,0,1.3421,,514.0731,515.0739,1,4,20,4,1,partial,2,images/Ex13.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,515.0742,0.7,515.7739,515.7741,517.1081,left,1,1.3229,,517.1081,518.1099,1,5,21,11,1,partial,2,images/Ex12.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,518.1101,1,519.1101,519.1101,520.212,left,1,1.0891,,520.212,521.2118,1,6,22,10,1,partial,2,images/Ex11.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,521.2121,1.5,522.7138,522.7138,523.8142,left,1,1.0889,,523.8142,524.8159,1,7,23,2,1,partial,2,images/Ex11.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,524.8162,1.5,526.3165,526.3165,527.7685,right,1,1.4433,,527.7685,528.7681,1,8,24,1,1,partial,2,images/Ex10.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,528.7683,0.5,529.2687,529.2687,531.321,right,0,2.0467,,531.321,532.3223,1,9,25,3,1,partial,2,images/Ex12.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,532.3307,1.4,533.723,533.723,534.8248,left,1,1.0898,,534.8249,535.8251,1,10,26,15,1,partial,2,images/Ex16.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,535.8255,0.5,536.3252,536.3252,537.1096,left,0,0.7801,,537.1096,538.1106,1,11,27,12,1,partial,2,images/Ex13.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,538.111,0.9,539.0113,539.0113,540.0618,left,1,1.0495,,540.0618,541.0633,1,12,28,6,1,partial,2,images/Ex15.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,541.0636,0.6,541.6637,541.6637,542.8476,right,1,1.1728,,542.8477,543.8488,1,13,29,8,1,partial,2,images/Ex9.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,543.8573,1.3,545.1497,545.1498,545.6999,right,1,0.5392,,545.6999,546.7015,1,14,30,0,1,partial,2,images/Ex9.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,546.7019,0.8,547.5018,547.5018,548.9202,left,1,1.4091,,548.9202,549.9211,1,15,31,14,1,partial,2,images/Ex15.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,549.9291,1.4,551.322,551.3221,552.4223,right,0,1.0888,,552.4223,553.424,2,0,32,3,1,partial,2,images/Ex12.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,553.4243,1.1,554.5243,554.5244,555.3084,left,0,0.7781,,555.3084,556.3099,2,1,33,12,1,partial,2,images/Ex13.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,556.3102,1.2,557.5105,557.5105,559.0282,left,0,1.5125,,559.0283,560.0294,2,2,34,9,1,partial,2,images/Ex10.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,560.0375,1.4,561.4308,561.4308,562.698,right,1,1.2554,,562.698,563.6988,2,3,35,4,1,partial,2,images/Ex13.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,563.699,1.4,565.1012,565.1012,566.0686,right,1,0.9561,,566.0686,567.069,2,4,36,1,1,partial,2,images/Ex10.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,567.0692,1.1,568.1703,568.1704,569.5548,left,1,1.3718,,569.5548,570.5552,2,5,37,2,1,partial,2,images/Ex11.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,570.5555,1.2,571.7558,571.7558,572.3734,right,1,0.6169,,572.3734,573.3748,2,6,38,13,1,partial,2,images/Ex14.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,573.3751,1.5,574.8754,574.8755,575.676,left,1,0.7975,,575.6761,576.6767,2,7,39,10,1,partial,2,images/Ex11.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,576.677,0.5,577.1777,577.1777,577.928,left,1,0.7453,,577.928,578.9295,2,8,40,7,1,partial,2,images/Ex16.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,578.9299,1.4,580.331,580.331,580.848,right,1,0.5052,,580.848,581.848,2,9,41,5,1,partial,2,images/Ex14.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,581.8483,1.5,583.3501,583.3502,583.9003,left,1,0.5432,,583.9004,584.9015,2,10,42,6,1,partial,2,images/Ex15.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,584.9019,0.7,585.602,585.602,586.1523,left,1,0.5418,,586.1524,587.1536,2,11,43,15,1,partial,2,images/Ex16.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,587.1539,0.9,588.0542,588.0542,589.1719,right,0,1.1051,,589.1719,590.1725,2,12,44,11,1,partial,2,images/Ex12.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,590.1728,1.2,591.3739,591.3739,591.9908,right,1,0.6053,,591.9908,592.9916,2,13,45,0,1,partial,2,images/Ex9.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,592.9919,1.3,594.2922,594.2922,594.7929,right,1,0.492,,594.7929,595.7945,2,14,46,8,1,partial,2,images/Ex9.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,595.7947,1.1,596.895,596.895,597.4283,left,1,0.5223,,597.4283,598.4289,2,15,47,14,1,partial,2,images/Ex15.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,598.4292,1.3,599.731,599.731,600.2308,left,1,0.4983,,600.2308,601.2324,3,0,48,10,1,partial,2,images/Ex11.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,601.2327,1.5,602.7332,602.7332,603.317,left,1,0.5725,,603.317,604.3173,3,1,49,7,1,partial,2,images/Ex16.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,604.3177,0.8,605.1193,605.1193,605.7356,right,0,0.6156,,605.7356,606.7372,3,2,50,3,1,partial,2,images/Ex12.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,606.7376,0.9,607.6375,607.6375,608.5056,right,1,0.8578,,608.5056,609.5056,3,3,51,4,1,partial,2,images/Ex13.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,609.5059,0.7,610.207,610.207,611.0739,left,1,0.8557,,611.0739,612.0745,3,4,52,11,1,partial,2,images/Ex12.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,612.0748,1.1,613.1758,613.1759,613.9262,right,1,0.7494,,613.9262,614.9278,3,5,53,1,1,partial,2,images/Ex10.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,614.9282,1.3,616.228,616.2281,616.8296,right,1,0.5925,,616.8296,617.8295,3,6,54,8,1,partial,2,images/Ex9.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,617.8298,0.9,618.7308,618.7308,619.2814,left,1,0.5392,,619.2814,620.2823,3,7,55,15,1,partial,2,images/Ex16.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,620.2826,1.2,621.4832,621.4832,622.0005,left,1,0.5127,,622.0005,623.0005,3,8,56,6,1,partial,2,images/Ex15.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,623.0008,0.6,623.6019,623.6019,624.1022,right,1,0.4945,,624.1023,625.1026,3,9,57,0,1,partial,2,images/Ex9.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,625.1028,1.3,626.4044,626.4045,627.1386,right,1,0.7219,,627.1386,628.1388,3,10,58,9,1,partial,2,images/Ex10.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,628.1392,1,629.14,629.14,629.7901,left,1,0.6419,,629.7902,630.7911,3,11,59,2,1,partial,2,images/Ex11.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,630.7913,0.6,631.3922,631.3922,631.8928,left,1,0.4893,,631.8928,632.8931,3,12,60,14,1,partial,2,images/Ex15.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,632.8933,1.4,634.2945,634.2946,634.8788,right,1,0.5725,,634.8789,635.8792,3,13,61,13,1,partial,2,images/Ex14.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,635.8795,1.4,637.2806,637.2806,638.0474,right,1,0.7546,,638.0475,639.0487,3,14,62,12,1,partial,2,images/Ex13.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,639.0489,0.7,639.7494,639.7495,640.1833,left,0,0.428,,640.1833,641.1835,3,15,63,5,1,partial,2,images/Ex14.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,641.1838,1,642.1839,642.1839,643.0859,left,1,0.8899,,643.0859,644.0857,4,0,64,11,1,partial,2,images/Ex12.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,644.086,1.4,645.4878,645.4879,646.1219,left,1,0.6299,,646.1219,647.122,4,1,65,3,1,partial,2,images/Ex12.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,647.1222,0.7,647.8231,647.8231,648.4234,left,1,0.5896,,648.4234,649.424,4,2,66,14,1,partial,2,images/Ex15.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,649.4243,0.5,649.9241,649.9241,650.3582,left,1,0.4243,,650.3583,651.3588,4,3,67,6,1,partial,2,images/Ex15.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,651.3591,1.1,652.4602,652.4602,653.1602,right,1,0.6939,,653.1603,654.1618,4,4,68,4,1,partial,2,images/Ex13.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,654.1622,1.3,655.4624,655.4625,655.9294,right,1,0.4656,,655.9294,656.9304,4,5,69,5,1,partial,2,images/Ex14.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,656.9307,0.8,657.7307,657.7307,658.3148,right,1,0.5726,,658.3148,659.3165,4,6,70,8,1,partial,2,images/Ex9.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,659.3168,1.4,660.7172,660.7173,661.2509,right,1,0.5224,,661.2509,662.2516,4,7,71,12,1,partial,2,images/Ex13.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,662.2519,1.4,663.653,663.653,664.2709,left,1,0.605,,664.2709,665.271,4,8,72,2,1,partial,2,images/Ex11.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,665.2712,0.8,666.0725,666.0725,666.7064,left,1,0.6267,,666.7065,667.7071,4,9,73,15,1,partial,2,images/Ex16.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,667.7075,1.4,669.1074,669.1074,669.7254,right,1,0.6069,,669.7254,670.7264,4,10,74,9,1,partial,2,images/Ex10.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,670.7267,0.5,671.2269,671.2269,671.6607,left,0,0.4226,,671.6608,672.6614,4,11,75,0,1,partial,2,images/Ex9.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,672.6617,0.8,673.4611,673.4612,673.9287,right,1,0.4556,,673.9288,674.9297,4,12,76,13,1,partial,2,images/Ex14.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,674.93,1,675.931,675.931,676.5979,right,1,0.6556,,676.5979,677.5991,4,13,77,1,1,partial,2,images/Ex10.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,677.5993,0.5,678.0995,678.0995,678.6999,left,1,0.5881,,678.6999,679.6998,4,14,78,7,1,partial,2,images/Ex16.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,679.7001,1.4,681.102,681.102,681.5861,left,1,0.478,,681.5861,682.5861,4,15,79,10,1,partial,2,images/Ex11.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,682.5864,1.1,683.6877,683.6877,684.1043,right,1,0.4125,,684.1043,685.1058,5,0,80,0,1,partial,2,images/Ex9.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,685.1061,0.5,685.6062,685.6062,686.1224,right,1,0.5045,,686.1225,687.1241,5,1,81,4,1,partial,2,images/Ex13.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,687.1243,1.3,688.4244,688.4244,688.8422,right,1,0.4054,,688.8422,689.8427,5,2,82,8,1,partial,2,images/Ex9.jpg,right,,,,,
