tasksRows,trialsRows,eachBlock,task,phase,Exemplars,r_correct,task.thisRepN,task.thisTrialN,task.thisN,task.thisIndex,phase.thisRepN,phase.thisTrialN,phase.thisN,phase.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,infCons.started,informed_consent.started,resp_consent.started,infCons.stopped,resp_consent.keys,resp_consent.rt,resp_consent.duration,instructions.started,text_instructions.started,resp_instructions.started,instructions.stopped,resp_instructions.keys,resp_instructions.rt,resp_instructions.duration,nextTask.started,next_task_ready.started,ready_task.started,nextTask.stopped,ready_task.keys,ready_task.rt,ready_task.duration,fixation.started,ITI,text_fixation.started,text_fixation.stopped,fixation.stopped,stim.started,stimulus.started,response_northern_text.started,response_southern_text.started,response.started,stim.stopped,response.keys,response.corr,response.rt,response.duration,feedback.started,feedback_text.started,correct_tone.started,incorrect_tone.started,feedback.stopped,correct_tone.stopped,incorrect_tone.stopped,feedback_text.stopped,end.started,text_end.started,resp_end.started,end.stopped,resp_end.keys,resp_end.rt,resp_end.duration,participant,session,Age?,Gender?,Nationality?,date,expName,psychopyVersion,frameRate,expStart,
 0:2, 16:32,6,total,2,images/Ex1.jpg,right,0,1,1,0,0,1,1,1,3,2,50,8,1380.4587170998566,,,,,,,,,,,,,,,,,,,,,,,1380.4430080999155,0.7,1380.4587170998566,1381.1662884000689,1381.1427132999524,1381.1427300998475,1381.1662884000689,1381.1662884000689,1381.1662884000689,0.013688599923625588,1381.8454602998681,right,1,0.671870999969542,None,1381.845913700061,1381.8591501000337,1381.86121223995,1381.86121223995,1382.8425129000098,,,1382.8585403999314,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex4.jpg,right,0,1,1,0,0,1,1,1,3,3,51,11,1382.8585403999314,,,,,,,,,,,,,,,,,,,,,,,1382.842872200068,1.1,1382.8585403999314,1383.9641588998493,1383.9424121000338,1383.9424308999442,1383.9641588998493,1383.9641588998493,1383.9641588998493,0.012563199969008565,1384.9619638998993,right,1,0.9920256000477821,None,1384.9624181999825,1384.975294600008,1384.977702839882,1384.977702839882,1385.959366499912,1385.196948699886,1385.196948699886,1385.9754242000636,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex2.jpg,right,0,1,1,0,0,1,1,1,3,4,52,9,1385.9754242000636,,,,,,,,,,,,,,,,,,,,,,,1385.9597120999824,0.6,1385.9754242000636,1386.582410800038,1386.558835899923,1386.558854300063,1386.582410800038,1386.582410800038,1386.582410800038,0.01398060005158186,1387.9950597998686,right,1,1.4166037999093533,None,1387.9955142999534,1388.0083951000124,1388.0107093398692,1388.0107093398692,1388.9923074999824,,,1389.008357200073,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex7.jpg,left,0,1,1,0,0,1,1,1,3,5,53,14,1389.008357200073,,,,,,,,,,,,,,,,,,,,,,,1388.992671099957,0.9,1389.008357200073,1389.916065099882,1389.8923460999504,1389.8923652998637,1389.916065099882,1389.916065099882,1389.916065099882,0.013953600078821182,1391.1283185000066,right,0,1.2143804000224918,None,1391.1287694999482,1391.1415544999763,1391.144025239977,1391.144025239977,1392.1253026998602,1391.3831342000049,1391.3831342000049,1392.1414006999694,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex8.jpg,left,0,1,1,0,0,1,1,1,3,6,54,7,1392.1414006999694,,,,,,,,,,,,,,,,,,,,,,,1392.1256559998728,1.3,1392.1414006999694,1393.44641279988,1393.4253253999632,1393.4253446999937,1393.44641279988,1393.44641279988,1393.44641279988,0.010827000020071864,1395.4612656000536,left,1,2.0169076998718083,None,1395.461703100009,1395.4747224999592,1395.4769630400697,1395.4769630400697,1396.4585239000153,1395.703121599974,1395.703121599974,1396.4745392000768,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex1.jpg,right,0,1,1,0,0,1,1,1,3,7,55,0,1396.4745392000768,,,,,,,,,,,,,,,,,,,,,,,1396.4588959999382,0.8,1396.4745392000768,1397.2815330999438,1397.2583824000321,1397.25840219995,1397.2815330999438,1397.2815330999438,1397.2815330999438,0.01324389991350472,1397.9947601000313,right,1,0.7201046999543905,None,1397.9952658999246,1398.0081176999956,1398.010348640033,1398.010348640033,1398.9916866000276,,,1399.0076474000234,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex2.jpg,right,0,1,1,0,0,1,1,1,3,8,56,1,1399.0076474000234,,,,,,,,,,,,,,,,,,,,,,,1398.9920125000644,0.9,1399.0076474000234,1399.9156972998753,1399.8914556000382,1399.8914741000626,1399.9156972998753,1399.9156972998753,1399.9156972998753,0.014691599877551198,1401.1610077999067,right,1,1.2403647999744862,None,1401.1614455999807,1401.174503899878,1401.176649639965,1401.176649639965,1402.1581709000748,1401.393479899969,1401.393479899969,1402.1742708999664,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex8.jpg,left,0,1,1,0,0,1,1,1,3,9,57,15,1402.1742708999664,,,,,,,,,,,,,,,,,,,,,,,1402.1585250999779,0.9,1402.1742708999664,1403.080106599955,1403.0579949999228,1403.0580144000705,1403.080106599955,1403.080106599955,1403.080106599955,0.012354400008916855,1405.127554900013,right,0,2.0422777000349015,None,1405.1280058000702,1405.1408869000152,1405.1432245400501,1405.1432245400501,1406.1246058000252,1405.3853670998942,1405.3853670998942,1406.140633400064,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex4.jpg,right,0,1,1,0,0,1,1,1,3,10,58,3,1406.140633400064,,,,,,,,,,,,,,,,,,,,,,,1406.124964499846,0.7,1406.140633400064,1406.8480251999572,1406.8244971998502,1406.8245156998746,1406.8480251999572,1406.8480251999572,1406.8480251999572,0.013763299910351634,1407.911295400001,right,1,1.0713013000786304,None,1407.9117693000007,1407.9240750998724,1407.9264936399413,1407.9264936399413,1408.9078470999375,,,1408.923902099952,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex5.jpg,left,0,1,1,0,0,1,1,1,3,11,59,12,1408.923902099952,,,,,,,,,,,,,,,,,,,,,,,1408.9081985999364,0.8,1408.923902099952,1409.7324453999754,1409.7078847000375,1409.7079040999524,1409.7324453999754,1409.7324453999754,1409.7324453999754,0.014745400054380298,1412.2104231000412,left,1,2.483771399827674,None,1412.210840200074,1412.2237855000421,1412.2260835400084,1412.2260835400084,1413.207827599952,,,1413.2238598000258,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex6.jpg,left,0,1,1,0,0,1,1,1,3,12,60,13,1413.2238598000258,,,,,,,,,,,,,,,,,,,,,,,1413.2081770999357,1.3,1413.2238598000258,1414.5281582998578,1414.507389999926,1414.5074099998455,1414.5281582998578,1414.5281582998578,1414.5281582998578,0.011051799869164824,1417.460263099987,left,1,2.9262564999517053,None,1417.460725300014,1417.473740000045,1417.4759744399926,1417.4759744399926,1418.4573701999616,1417.7016032000538,1417.7016032000538,1418.4732625000179,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex6.jpg,left,0,1,1,0,0,1,1,1,3,13,61,5,1418.4732625000179,,,,,,,,,,,,,,,,,,,,,,,1418.4577228999697,1.0,1418.4732625000179,1419.4768149000593,1419.4571503999177,1419.4571692999452,1419.4768149000593,1419.4768149000593,1419.4768149000593,0.010098000057041645,1420.160265600076,left,1,0.6878534001298249,None,1420.1607041000389,1420.1733647999354,1420.1758465400198,1420.1758465400198,1421.1572781000286,1420.3942992999218,1420.3942992999218,1421.1733136000112,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex3.jpg,right,0,1,1,0,0,1,1,1,3,14,62,10,1421.1733136000112,,,,,,,,,,,,,,,,,,,,,,,1421.15762860002,1.0,1421.1733136000112,1422.1778599000536,1422.1570188000333,1422.1570385999512,1422.1778599000536,1422.1778599000536,1422.1778599000536,0.011416199849918485,1424.2433040000033,right,1,2.072595400037244,None,1424.243764899904,1424.2564938999712,1424.2589634399628,1424.2589634399628,1425.2405405999161,1424.4730986000504,1424.4730986000504,1425.2564322999679,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex7.jpg,left,0,1,1,0,0,1,1,1,3,15,63,6,1425.2564322999679,,,,,,,,,,,,,,,,,,,,,,,1425.2409111000597,0.7,1425.2564322999679,1425.9658798999153,1425.940370499855,1425.9403899000026,1425.9658798999153,1425.9658798999153,1425.9658798999153,0.015504000009968877,1426.9435729999095,left,1,0.9828579998575151,None,1426.9440545998514,1426.9564110999927,1426.9590266399318,1426.9590266399318,1427.9402200998738,1427.2015736999456,1427.2015736999456,1427.9561312999576,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex2.jpg,right,0,1,1,0,0,1,1,1,4,0,64,1,1427.9561312999576,,,,,,,,,,,,,,,,,,,,,,,1427.9405707998667,1.0,1427.9561312999576,1428.9632218999323,1428.940086999908,1428.9401058999356,1428.9632218999323,1428.9632218999323,1428.9632218999323,0.013472700025886297,1430.1928921998478,right,1,1.23329190001823,None,1430.1932989000343,1430.2061735999305,1430.2086188398534,1430.2086188398534,1431.1900080998894,1430.4634426999837,1430.4634426999837,1431.2060624998994,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex3.jpg,right,0,1,1,0,0,1,1,1,4,1,65,10,1431.2060624998994,,,,,,,,,,,,,,,,,,,,,,,1431.1903593998868,1.0,1431.2060624998994,1432.2108960999176,1432.1898016000632,1432.1898211999796,1432.2108960999176,1432.2108960999176,1432.2108960999176,0.011634200112894177,1433.1764148999937,right,1,0.9662198000587523,None,1433.1769024999812,1433.189496899955,1433.1919618399115,1433.1919618399115,1434.1732095000334,1433.464512599865,1433.464512599865,1434.1892532999627,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex6.jpg,left,0,1,1,0,0,1,1,1,4,2,66,5,1434.1892532999627,,,,,,,,,,,,,,,,,,,,,,,1434.1735451000277,0.9,1434.1892532999627,1435.093508400023,1435.0730598999653,1435.0730791999958,1435.093508400023,1435.093508400023,1435.093508400023,0.010923200054094195,1437.176482199924,left,1,2.0799994999542832,None,1437.1770068998449,1437.1893285000697,1437.191989940009,1437.191989940009,1438.173048999859,1437.4635208998807,1437.4635208998807,1438.1889641999733,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex2.jpg,right,0,1,1,0,0,1,1,1,4,3,67,9,1438.1889641999733,,,,,,,,,,,,,,,,,,,,,,,1438.1733816000633,1.4,1438.1889641999733,1439.5962252998725,1439.5727428998798,1439.5727633000351,1439.5962252998725,1439.5962252998725,1439.5962252998725,0.01372460019774735,1441.0088899999391,right,1,1.4077884999569505,None,1441.0093447000254,1441.0222628999036,1441.0245492398972,1441.0245492398972,1442.0063088999595,,,1442.022391000064,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex3.jpg,right,0,1,1,0,0,1,1,1,4,4,68,2,1442.022391000064,,,,,,,,,,,,,,,,,,,,,,,1442.006666299887,0.7,1442.022391000064,1442.726837999886,1442.7059030998498,1442.7059204999823,1442.726837999886,1442.726837999886,1442.726837999886,0.01146129984408617,1443.7755791998934,right,1,1.0563638999592513,None,1443.7760654999875,1443.7887351000682,1443.7911064400105,1443.7911064400105,1444.772555500036,1444.049358200049,1444.049358200049,1444.7886453999672,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex4.jpg,right,0,1,1,0,0,1,1,1,4,5,69,11,1444.7886453999672,,,,,,,,,,,,,,,,,,,,,,,1444.7729036000092,1.1,1444.7886453999672,1445.8961499000434,1445.8728119998705,1445.872831699904,1445.8961499000434,1445.8961499000434,1445.8961499000434,0.013542199973016977,1446.941869799979,right,1,1.0406999001279473,None,1446.9422965999693,1446.9553056000732,1446.9575983398827,1446.9575983398827,1447.9391838000156,1447.1997282998636,1447.1997282998636,1447.9550834998954,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex6.jpg,left,0,1,1,0,0,1,1,1,4,6,70,13,1447.9550834998954,,,,,,,,,,,,,,,,,,,,,,,1447.9395371999126,1.3,1447.9550834998954,1449.2597030999605,1449.2392015999649,1449.2392208999954,1449.2597030999605,1449.2597030999605,1449.2597030999605,0.010480300057679415,1451.4916524998844,left,1,2.230184799991548,None,1451.4921063999645,1451.5050685000606,1451.5072824399685,1451.5072824399685,1452.4888706000056,,,1452.5049115999136,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex1.jpg,right,0,1,1,0,0,1,1,1,4,7,71,0,1452.5049115999136,,,,,,,,,,,,,,,,,,,,,,,1452.4892303999513,1.1,1452.5049115999136,1453.611068799859,1453.5889321998693,1453.5889544999227,1453.611068799859,1453.611068799859,1453.611068799859,0.012021400034427643,1454.5415858000051,right,1,0.9257860998623073,None,1454.5419953998644,1454.554916099878,1454.557299540029,1454.557299540029,1455.5387871998828,1454.781351899961,1454.781351899961,1455.554780999897,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex7.jpg,left,0,1,1,0,0,1,1,1,4,8,72,14,1455.554780999897,,,,,,,,,,,,,,,,,,,,,,,1455.5391613000538,1.1,1455.554780999897,1456.6640898999758,1456.6385061999317,1456.6385246999562,1456.6640898999758,1456.6640898999758,1456.6640898999758,0.015866799978539348,1457.4582146999892,right,0,0.8014307001139969,None,1457.4586699998472,1457.4715410000645,1457.4739950400544,1457.4739950400544,1458.4552656998858,1457.6955325999297,1457.6955325999297,1458.4712940999307,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex1.jpg,right,0,1,1,0,0,1,1,1,4,9,73,8,1458.4712940999307,,,,,,,,,,,,,,,,,,,,,,,1458.4556450999808,1.0,1458.4712940999307,1459.4765550999437,1459.4551635999233,1459.4551808000542,1459.4765550999437,1459.4765550999437,1459.4765550999437,0.011746400035917759,1460.7579667998943,right,1,1.2847124999389052,None,1460.7584754999261,1460.771243300056,1460.773609140073,1460.773609140073,1461.7552264998667,1461.039049899904,1461.039049899904,1461.7713583000004,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex5.jpg,left,0,1,1,0,0,1,1,1,4,10,74,4,1461.7713583000004,,,,,,,,,,,,,,,,,,,,,,,1461.7555736999493,1.5,1461.7713583000004,1463.2782912999392,1463.2548821999226,1463.2549016000703,1463.2782912999392,1463.2782912999392,1463.2782912999392,0.013799299951642752,1464.1742586998735,left,1,0.898377199890092,None,1464.1747113000602,1464.187658800045,1464.1899701399961,1464.1899701399961,1465.1716066000517,1464.4685122999363,1464.4685122999363,1465.187665999867,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex5.jpg,left,0,1,1,0,0,1,1,1,4,11,75,12,1465.187665999867,,,,,,,,,,,,,,,,,,,,,,,1465.1719521998893,0.8,1465.187665999867,1465.9945844998583,1465.9717073999345,1465.9717264999636,1465.9945844998583,1465.9945844998583,1465.9945844998583,0.013049899833276868,1466.908154200064,left,1,0.9168368999380618,None,1466.908623300027,1466.9209900000133,1466.923573739943,1466.923573739943,1467.904678300023,,,1467.9206703000236,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex7.jpg,left,0,1,1,0,0,1,1,1,4,12,76,6,1467.9206703000236,,,,,,,,,,,,,,,,,,,,,,,1467.9050328999292,1.4,1467.9206703000236,1469.3280219000299,1469.3046645000577,1469.3046814999543,1469.3280219000299,1469.3280219000299,1469.3280219000299,0.013870200142264366,1470.674195499858,left,1,1.348352300003171,None,1470.6747866000514,1470.687404499855,1470.68974264001,1470.68974264001,1471.67140630004,1470.9614917999133,1470.9614917999133,1471.6872600000352,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex8.jpg,left,0,1,1,0,0,1,1,1,4,13,77,7,1471.6872600000352,,,,,,,,,,,,,,,,,,,,,,,1471.671778399963,1.1,1471.6872600000352,1472.792513199849,1472.7711249999702,1472.7711443000007,1472.792513199849,1472.792513199849,1472.792513199849,0.01098419982008636,1474.624180600047,left,1,1.8403789000585675,None,1474.6246549000498,1474.6372207000386,1474.6397662399104,1474.6397662399104,1475.620996200014,1474.8824352000374,1474.8824352000374,1475.637055600062,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex8.jpg,left,0,1,1,0,0,1,1,1,4,14,78,15,1475.637055600062,,,,,,,,,,,,,,,,,,,,,,,1475.6213604998775,1.3,1475.637055600062,1476.9402057998814,1476.920934899943,1476.9209542998578,1476.9402057998814,1476.9402057998814,1476.9402057998814,0.010034899925813079,1477.574036899954,left,1,0.6397516001015902,None,1477.5744969998486,1477.5871859998442,1477.5894832400372,1477.5894832400372,1478.5708399000578,,,1478.5868540999945,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex4.jpg,right,0,1,1,0,0,1,1,1,4,15,79,3,1478.5868540999945,,,,,,,,,,,,,,,,,,,,,,,1478.5711932000704,1.3,1478.5868540999945,1479.8942074999213,1479.8706696999725,1479.8706882998813,1479.8942074999213,1479.8942074999213,1479.8942074999213,0.013976099900901318,1480.8235283000395,right,1,0.9238336000125855,None,1480.8239712000359,1480.836883999873,1480.8391794400522,1480.8391794400522,1481.8209402000066,,,1481.8369185000192,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex7.jpg,left,0,1,1,0,0,1,1,1,5,0,80,14,1481.8369185000192,,,,,,,,,,,,,,,,,,,,,,,1481.8213045999873,0.7,1481.8369185000192,1482.5463129000273,1482.5205240000505,1482.5205411000643,1482.5463129000273,1482.5463129000273,1482.5463129000273,0.016193100018426776,1484.5067306000274,left,1,1.9544467001687735,None,1484.5071948000696,1484.520065800054,1484.522369840066,1484.522369840066,1485.5040924998466,,,1485.5200151000172,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex2.jpg,right,0,1,1,0,0,1,1,1,5,1,81,9,1485.5200151000172,,,,,,,,,,,,,,,,,,,,,,,1485.5044746999629,1.1,1485.5200151000172,1486.62644799985,1486.6036950999405,1486.603713999968,1486.62644799985,1486.62644799985,1486.62644799985,0.01343809999525547,1487.0400632999372,right,1,0.4123539000283927,None,1487.040500199888,1487.0532181998715,1487.0556165400194,1487.0556165400194,1488.0369581000414,1487.2763368000742,1487.2763368000742,1488.053050499875,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex4.jpg,right,0,1,1,0,0,1,1,1,5,2,82,11,1488.053050499875,,,,,,,,,,,,,,,,,,,,,,,1488.0373175998684,0.8,1488.053050499875,1488.860018099891,1488.8368193998467,1488.8368368998636,1488.860018099891,1488.860018099891,1488.860018099891,0.013535100035369396,1489.6400961000472,right,1,0.7794123999774456,None,1489.6405416999478,1489.6533689000644,1489.6558400400681,1489.6558400400681,1490.6369962999597,1489.8947064999957,1489.8947064999957,1490.6529035998974,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex2.jpg,right,0,1,1,0,0,1,1,1,5,3,83,1,1490.6529035998974,,,,,,,,,,,,,,,,,,,,,,,1490.6373338999692,1.1,1490.6529035998974,1491.761086100014,1491.736658199923,1491.7366804999765,1491.761086100014,1491.761086100014,1491.761086100014,0.014820300042629242,1492.4896310998593,right,1,0.7348454999737442,None,1492.490056199953,1492.5030527999625,1492.5052638399648,1492.5052638399648,1493.4869130000006,,,1493.5029760000762,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 16:32,6,total,2,images/Ex7.jpg,left,0,1,1,0,0,1,1,1,5,4,84,6,1493.5029760000762,,,,,,,,,,,,,,,,,,,,,,,1493.4872620999813,0.7,1493.5029760000762,1494.210691699991,1494.1869393999223,1494.1869590000715,1494.210691699991,1494.210691699991,1494.210691699991,0.01435240008868277,1495.0730628999881,left,1,0.8617616998963058,None,1495.0735084000044,1495.0861771998461,1495.0886745400494,1495.0886745400494,1496.0699022999033,,,1496.0859435000457,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
