"participant","task","phase","Exemplars","r_correct","response.keys","response.corr","response.rt","condition","difficulty","set","first","subjectId","goodSubject","blocksPhase","blocks","condition2","goodTrials"
"6570824312e21ad0a49858f4","total",1,1,"left","left",1,0.5636,"reversed","hard",1,"first-total","P30",TRUE,8,8,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",1,5,"right","right",1,1.3689,"reversed","hard",1,"first-total","P30",TRUE,8,8,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",1,7,"right","right",1,0.8599,"reversed","hard",1,"first-total","P30",TRUE,8,8,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",1,4,"left","left",1,0.5716,"reversed","hard",1,"first-total","P30",TRUE,8,8,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",1,8,"right","right",1,1.7787,"reversed","hard",1,"first-total","P30",TRUE,8,8,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",1,6,"right","right",1,1.0705,"reversed","hard",1,"first-total","P30",TRUE,8,8,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",1,7,"right","right",1,1.0116,"reversed","hard",1,"first-total","P30",TRUE,8,8,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",1,5,"right","left",0,1.2558,"reversed","hard",1,"first-total","P30",TRUE,8,8,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",1,2,"left","left",1,0.78,"reversed","hard",1,"first-total","P30",TRUE,8,8,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",1,2,"left","left",1,0.6596,"reversed","hard",1,"first-total","P30",TRUE,8,8,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",1,1,"left","left",1,1.2573,"reversed","hard",1,"first-total","P30",TRUE,8,8,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",1,3,"left","left",1,0.8505,"reversed","hard",1,"first-total","P30",TRUE,8,8,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",1,3,"left","left",1,0.8065,"reversed","hard",1,"first-total","P30",TRUE,8,8,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",1,8,"right","right",1,1.7637,"reversed","hard",1,"first-total","P30",TRUE,8,8,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",1,4,"left","left",1,0.6927,"reversed","hard",1,"first-total","P30",TRUE,8,8,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",1,6,"right","right",1,0.9858,"reversed","hard",1,"first-total","P30",TRUE,8,8,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,7,"left","left",1,0.7084,"reversed","hard",1,"first-total","P30",TRUE,1,9,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,5,"left","right",0,1.4724,"reversed","hard",1,"first-total","P30",TRUE,1,9,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,3,"right","left",0,0.921,"reversed","hard",1,"first-total","P30",TRUE,1,9,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,1,"right","left",0,1.7906,"reversed","hard",1,"first-total","P30",TRUE,1,9,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,5,"left","left",1,3.2579,"reversed","hard",1,"first-total","P30",TRUE,1,9,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,4,"right","left",0,1.1733,"reversed","hard",1,"first-total","P30",TRUE,1,9,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,1,"right","right",1,1.8317,"reversed","hard",1,"first-total","P30",TRUE,1,9,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,6,"left","left",1,1.4055,"reversed","hard",1,"first-total","P30",TRUE,1,9,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,8,"left","right",0,3.0956,"reversed","hard",1,"first-total","P30",TRUE,1,9,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,7,"left","left",1,1.4664,"reversed","hard",1,"first-total","P30",TRUE,1,9,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,2,"right","right",1,1.4339,"reversed","hard",1,"first-total","P30",TRUE,1,9,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,6,"left","left",1,2.2908,"reversed","hard",1,"first-total","P30",TRUE,1,9,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,4,"right","right",1,0.7873,"reversed","hard",1,"first-total","P30",TRUE,1,9,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,2,"right","right",1,0.7067,"reversed","hard",1,"first-total","P30",TRUE,1,9,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,8,"left","left",1,4.3402,"reversed","hard",1,"first-total","P30",TRUE,1,9,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,3,"right","right",1,1.1191,"reversed","hard",1,"first-total","P30",TRUE,1,9,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,1,"right","right",1,1.6847,"reversed","hard",1,"first-total","P30",TRUE,2,10,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,7,"left","left",1,1.3689,"reversed","hard",1,"first-total","P30",TRUE,2,10,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,6,"left","left",1,2.2653,"reversed","hard",1,"first-total","P30",TRUE,2,10,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,5,"left","left",1,1.4608,"reversed","hard",1,"first-total","P30",TRUE,2,10,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,1,"right","right",1,0.6201,"reversed","hard",1,"first-total","P30",TRUE,2,10,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,5,"left","left",1,1.2089,"reversed","hard",1,"first-total","P30",TRUE,2,10,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,7,"left","left",1,1.6076,"reversed","hard",1,"first-total","P30",TRUE,2,10,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,8,"left","left",1,1.831,"reversed","hard",1,"first-total","P30",TRUE,2,10,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,4,"right","right",1,0.6397,"reversed","hard",1,"first-total","P30",TRUE,2,10,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,6,"left","left",1,2.0805,"reversed","hard",1,"first-total","P30",TRUE,2,10,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,2,"right","right",1,0.6949,"reversed","hard",1,"first-total","P30",TRUE,2,10,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,3,"right","right",1,1.7484,"reversed","hard",1,"first-total","P30",TRUE,2,10,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,8,"left","left",1,0.9931,"reversed","hard",1,"first-total","P30",TRUE,2,10,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,4,"right","right",1,0.6973,"reversed","hard",1,"first-total","P30",TRUE,2,10,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,2,"right","right",1,0.7962,"reversed","hard",1,"first-total","P30",TRUE,2,10,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,3,"right","right",1,2.222,"reversed","hard",1,"first-total","P30",TRUE,2,10,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,4,"right","right",1,0.7729,"reversed","hard",1,"first-total","P30",TRUE,3,11,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,8,"left","left",1,3.1629,"reversed","hard",1,"first-total","P30",TRUE,3,11,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,6,"left","left",1,0.8549,"reversed","hard",1,"first-total","P30",TRUE,3,11,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,7,"left","right",0,0.6805,"reversed","hard",1,"first-total","P30",TRUE,3,11,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,2,"right","right",1,1.0753,"reversed","hard",1,"first-total","P30",TRUE,3,11,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,3,"right","right",1,1.3282,"reversed","hard",1,"first-total","P30",TRUE,3,11,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,8,"left","left",1,0.7753,"reversed","hard",1,"first-total","P30",TRUE,3,11,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,1,"right","right",1,1.0685,"reversed","hard",1,"first-total","P30",TRUE,3,11,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,2,"right","right",1,0.7887,"reversed","hard",1,"first-total","P30",TRUE,3,11,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,4,"right","right",1,0.7061,"reversed","hard",1,"first-total","P30",TRUE,3,11,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,6,"left","left",1,0.9213,"reversed","hard",1,"first-total","P30",TRUE,3,11,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,5,"left","left",1,2.4108,"reversed","hard",1,"first-total","P30",TRUE,3,11,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,7,"left","left",1,0.959,"reversed","hard",1,"first-total","P30",TRUE,3,11,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,1,"right","right",1,0.9982,"reversed","hard",1,"first-total","P30",TRUE,3,11,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,3,"right","right",1,1.0066,"reversed","hard",1,"first-total","P30",TRUE,3,11,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,5,"left","left",1,1.0156,"reversed","hard",1,"first-total","P30",TRUE,3,11,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,8,"left","right",0,1.3693,"reversed","hard",1,"first-total","P30",TRUE,4,12,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,3,"right","right",1,0.7113,"reversed","hard",1,"first-total","P30",TRUE,4,12,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,8,"left","left",1,0.6981,"reversed","hard",1,"first-total","P30",TRUE,4,12,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,6,"left","left",1,0.8067,"reversed","hard",1,"first-total","P30",TRUE,4,12,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,5,"left","left",1,1.0288,"reversed","hard",1,"first-total","P30",TRUE,4,12,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,7,"left","right",0,0.8216,"reversed","hard",1,"first-total","P30",TRUE,4,12,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,2,"right","right",1,0.9412,"reversed","hard",1,"first-total","P30",TRUE,4,12,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,2,"right","right",1,0.6007,"reversed","hard",1,"first-total","P30",TRUE,4,12,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,4,"right","right",1,0.521,"reversed","hard",1,"first-total","P30",TRUE,4,12,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,1,"right","right",1,0.9502,"reversed","hard",1,"first-total","P30",TRUE,4,12,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,6,"left","left",1,1.1395,"reversed","hard",1,"first-total","P30",TRUE,4,12,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,4,"right","right",1,0.675,"reversed","hard",1,"first-total","P30",TRUE,4,12,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,5,"left","left",1,1.2982,"reversed","hard",1,"first-total","P30",TRUE,4,12,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,3,"right","right",1,0.9457,"reversed","hard",1,"first-total","P30",TRUE,4,12,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,1,"right","right",1,0.9052,"reversed","hard",1,"first-total","P30",TRUE,4,12,"total-reversed",TRUE
"6570824312e21ad0a49858f4","total",2,7,"left","left",1,2.669,"reversed","hard",1,"first-total","P30",TRUE,4,12,"total-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,10,"left","left",1,3.2068,"nonreversed","hard",1,"first-total","P30",TRUE,1,1,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,16,"right","right",1,1.2917,"nonreversed","hard",1,"first-total","P30",TRUE,1,1,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,11,"left","right",0,1.3258,"reversed","hard",1,"first-total","P30",TRUE,1,1,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,12,"left","left",1,0.9937,"reversed","hard",1,"first-total","P30",TRUE,1,1,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,11,"left","left",1,1.3189,"reversed","hard",1,"first-total","P30",TRUE,1,1,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,14,"right","left",0,1.0892,"reversed","hard",1,"first-total","P30",TRUE,1,1,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,16,"right","right",1,0.9136,"nonreversed","hard",1,"first-total","P30",TRUE,1,1,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,10,"left","left",1,1.0717,"nonreversed","hard",1,"first-total","P30",TRUE,1,1,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,15,"right","right",1,0.9754,"nonreversed","hard",1,"first-total","P30",TRUE,1,1,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,15,"right","right",1,0.6135,"nonreversed","hard",1,"first-total","P30",TRUE,1,1,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,13,"right","right",1,1.8424,"reversed","hard",1,"first-total","P30",TRUE,1,1,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,12,"left","right",0,1.0736,"reversed","hard",1,"first-total","P30",TRUE,1,1,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,9,"left","left",1,1.4488,"nonreversed","hard",1,"first-total","P30",TRUE,1,1,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,9,"left","left",1,0.7563,"nonreversed","hard",1,"first-total","P30",TRUE,1,1,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,13,"right","right",1,1.2745,"reversed","hard",1,"first-total","P30",TRUE,1,1,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,14,"right","right",1,1.0405,"reversed","hard",1,"first-total","P30",TRUE,1,1,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,10,"left","left",1,1.1644,"nonreversed","hard",1,"first-total","P30",TRUE,2,2,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,10,"left","left",1,0.6992,"nonreversed","hard",1,"first-total","P30",TRUE,2,2,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,13,"right","right",1,0.9738,"reversed","hard",1,"first-total","P30",TRUE,2,2,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,16,"right","right",1,1.021,"nonreversed","hard",1,"first-total","P30",TRUE,2,2,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,11,"left","right",0,1.0657,"reversed","hard",1,"first-total","P30",TRUE,2,2,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,9,"left","right",0,1.7431,"nonreversed","hard",1,"first-total","P30",TRUE,2,2,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,12,"left","left",1,1.1161,"reversed","hard",1,"first-total","P30",TRUE,2,2,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,14,"right","right",1,0.9157,"reversed","hard",1,"first-total","P30",TRUE,2,2,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,13,"right","left",0,0.9107,"reversed","hard",1,"first-total","P30",TRUE,2,2,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,9,"left","right",0,1.1554,"nonreversed","hard",1,"first-total","P30",TRUE,2,2,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,14,"right","right",1,0.9056,"reversed","hard",1,"first-total","P30",TRUE,2,2,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,15,"right","left",0,1.0245,"nonreversed","hard",1,"first-total","P30",TRUE,2,2,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,16,"right","right",1,2.798,"nonreversed","hard",1,"first-total","P30",TRUE,2,2,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,12,"left","right",0,0.94,"reversed","hard",1,"first-total","P30",TRUE,2,2,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,15,"right","right",1,0.9707,"nonreversed","hard",1,"first-total","P30",TRUE,2,2,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,11,"left","left",1,0.9445,"reversed","hard",1,"first-total","P30",TRUE,2,2,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,14,"right","right",1,0.972,"reversed","hard",1,"first-total","P30",TRUE,3,3,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,13,"right","right",1,1.0219,"reversed","hard",1,"first-total","P30",TRUE,3,3,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,10,"left","left",1,0.9636,"nonreversed","hard",1,"first-total","P30",TRUE,3,3,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,11,"left","right",0,0.8593,"reversed","hard",1,"first-total","P30",TRUE,3,3,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,9,"left","right",0,0.9252,"nonreversed","hard",1,"first-total","P30",TRUE,3,3,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,14,"right","left",0,1.9566,"reversed","hard",1,"first-total","P30",TRUE,3,3,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,9,"left","right",0,0.7915,"nonreversed","hard",1,"first-total","P30",TRUE,3,3,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,16,"right","right",1,0.7845,"nonreversed","hard",1,"first-total","P30",TRUE,3,3,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,10,"left","left",1,0.8553,"nonreversed","hard",1,"first-total","P30",TRUE,3,3,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,11,"left","left",1,0.9418,"reversed","hard",1,"first-total","P30",TRUE,3,3,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,13,"right","right",1,0.7537,"reversed","hard",1,"first-total","P30",TRUE,3,3,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,12,"left","left",1,1.7039,"reversed","hard",1,"first-total","P30",TRUE,3,3,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,15,"right","left",0,1.1093,"nonreversed","hard",1,"first-total","P30",TRUE,3,3,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,12,"left","right",0,1.0126,"reversed","hard",1,"first-total","P30",TRUE,3,3,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,15,"right","left",0,1.4876,"nonreversed","hard",1,"first-total","P30",TRUE,3,3,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,16,"right","right",1,0.8455,"nonreversed","hard",1,"first-total","P30",TRUE,3,3,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,12,"left","right",0,0.9494,"reversed","hard",1,"first-total","P30",TRUE,4,4,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,14,"right","left",0,1.1332,"reversed","hard",1,"first-total","P30",TRUE,4,4,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,10,"left","left",1,0.8495,"nonreversed","hard",1,"first-total","P30",TRUE,4,4,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,16,"right","right",1,0.6723,"nonreversed","hard",1,"first-total","P30",TRUE,4,4,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,16,"right","right",1,0.7659,"nonreversed","hard",1,"first-total","P30",TRUE,4,4,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,12,"left","left",1,1.2713,"reversed","hard",1,"first-total","P30",TRUE,4,4,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,15,"right","right",1,0.8723,"nonreversed","hard",1,"first-total","P30",TRUE,4,4,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,9,"left","right",0,1.3019,"nonreversed","hard",1,"first-total","P30",TRUE,4,4,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,11,"left","left",1,1.0725,"reversed","hard",1,"first-total","P30",TRUE,4,4,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,14,"right","right",1,1.022,"reversed","hard",1,"first-total","P30",TRUE,4,4,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,11,"left","left",1,1.954,"reversed","hard",1,"first-total","P30",TRUE,4,4,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,13,"right","right",1,1.3171,"reversed","hard",1,"first-total","P30",TRUE,4,4,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,10,"left","left",1,0.8282,"nonreversed","hard",1,"first-total","P30",TRUE,4,4,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,15,"right","right",1,0.8381,"nonreversed","hard",1,"first-total","P30",TRUE,4,4,"partial-nonreversed",TRUE
"6570824312e21ad0a49858f4","partial",1,13,"right","right",1,1.2058,"reversed","hard",1,"first-total","P30",TRUE,4,4,"partial-reversed",TRUE
"6570824312e21ad0a49858f4","partial",1,9,"left","left",1,0.8554,"nonreversed","hard",1,"first-total","P30",TRUE,4,4,"partial-nonreversed",TRUE
